customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,MonthlyRevenue,RevenuePerTenureMonth,ChurnProbability,RiskLevel,RevenueAtRisk
8510-TMWYB,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,0,49-72 Months,59.8,60.11944444444444,0.03776653067970418,Low,2.25843853464631
3258-ZKPAI,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,0,49-72 Months,116.6,115.79791666666668,0.05663855249489143,Low,6.60405522090434
1428-IEDPR,Male,No,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,0,49-72 Months,109.3,110.21923076923076,0.10922599014626116,Low,11.938400722986344
5298-GSTLM,Female,Yes,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,0,49-72 Months,101.4,102.94333333333334,0.14239174593336199,Low,14.438523037642906
4450-YOOHP,Female,No,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,0,25-48 Months,50.65,48.85641025641026,0.1751990766597101,Low,8.873833232814317
6728-CZFEI,Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,0,13-24 Months,56.15,62.126666666666665,0.1687733944587476,Low,9.476626098858677
5748-RNCJT,Male,No,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,1,49-72 Months,106.5,106.50434782608696,0.07679364596917121,Low,8.178523295716733
3653-NCRDJ,Male,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,0,25-48 Months,19.2,18.052325581395348,0.021969785383554066,Low,0.42181987936423804
6121-TNHBO,Female,Yes,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,0,49-72 Months,83.0,83.22301587301588,0.02364289053830214,Low,1.9623599146790776
5119-NZPTV,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,0,0-6 Months,70.1,70.825,0.6526240228887744,High,45.74894400450308
6519-ZHPXP,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,0,49-72 Months,108.3,106.66180555555556,0.045809295599299915,Low,4.9611467134041805
7739-LAXOG,Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,1,25-48 Months,91.05,92.328125,0.4821820041468771,Medium,43.90267147757316
3472-QPRCH,Male,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,0,25-48 Months,25.25,25.1725,0.009027601840209828,Low,0.22794694646529817
8224-UAXBZ,Female,No,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,0,49-72 Months,45.35,43.79482758620689,0.04217576941091684,Low,1.9126711427850787
9610-WCESF,Male,No,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,0,49-72 Months,43.9,46.22686567164179,0.007138067807395363,Low,0.3133611767446564
9776-CLUJA,Female,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,1,49-72 Months,77.5,74.65392156862745,0.27812427339860574,Low,21.554631188391944
2486-WYVVE,Male,No,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,0,25-48 Months,79.3,80.12903225806451,0.13164483084352002,Low,10.439435085891137
3865-ZYKAD,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,0,49-72 Months,84.9,83.85,0.14300010212768113,Low,12.140708670640128
1422-DGUBX,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,0,25-48 Months,79.25,81.8484375,0.2865488006249142,Low,22.70899244952445
2999-AANRQ,Female,No,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,0,13-24 Months,71.05,72.61190476190475,0.035136364958319545,Low,2.4964387302886037
8668-KNZTI,Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,0,49-72 Months,53.75,53.66634615384616,0.042224146227292175,Low,2.2695478597169543
0480-KYJVA,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,0,49-72 Months,24.25,24.78472222222222,0.002076087006965288,Low,0.05034510991890823
6034-ZRYCV,Female,No,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,1,49-72 Months,54.2,54.68680555555555,0.02694874822275513,Low,1.460622153673328
9746-YKGXB,Male,No,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,0,49-72 Months,44.25,43.77115384615384,0.023190473332004732,Low,1.0261784449412095
3926-YZVVX,Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,0,25-48 Months,50.05,49.4890243902439,0.042187020619279175,Low,2.1114603819949225
6000-UKLWI,Male,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,0,25-48 Months,20.15,19.569512195121952,0.00853281086025509,Low,0.17193613883414005
2079-FBMZK,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,1,0-6 Months,69.25,69.73333333333333,0.6257690002450155,High,43.334503266967324
6332-FBZRI,Male,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,0,49-72 Months,69.35,69.45149253731343,0.02220167928462798,Low,1.5396864583889502
2096-XOTMO,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,0,13-24 Months,19.35,17.24375,0.09807894376620627,Low,1.8978275618760914
3266-FTKHB,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,0,13-24 Months,19.15,20.20294117647059,0.02609326116587889,Low,0.4996859513265807
8221-EQDGL,Male,No,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,0,25-48 Months,61.0,60.87,0.11209614274317549,Low,6.837864707333705
2346-LOCWC,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,0,49-72 Months,20.5,20.54137931034483,0.003613932196966674,Low,0.07408561003781682
6608-QQLVK,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,1,0-6 Months,50.5,50.5,0.6018515605885137,High,30.393503809719945
0298-XACET,Male,No,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,0,49-72 Months,50.2,49.11538461538461,0.015064193061535645,Low,0.7562224916890894
7560-QJAVJ,Female,No,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,0,49-72 Months,79.6,79.84928571428571,0.009380493110920204,Low,0.7466872516292482
2995-YWTCD,Female,No,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,0,13-24 Months,24.9,24.61578947368421,0.03668507236476319,Low,0.9134583018826034
3551-HUAZH,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,1,0-6 Months,74.4,74.4,0.7515620827701555,High,55.91621895809957
9137-UIYPG,Female,No,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,0,25-48 Months,106.9,107.32714285714285,0.3996788980357527,Medium,42.72567420002196
2809-ZMYOQ,Female,No,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,0,25-48 Months,101.35,104.215625,0.6254403614104221,High,63.38838062894628
5084-OOVCJ,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,0,13-24 Months,55.35,54.14705882352941,0.17503250076604135,Low,9.688048917400389
0254-WWRKD,Female,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,0,49-72 Months,50.55,51.22014925373134,0.023335119680762767,Low,1.1795902998625578
7727-SHVZV,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,0,7-12 Months,19.5,16.705555555555556,0.12897239000522803,Low,2.5149616051019468
6302-JGYRJ,Male,No,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,1,25-48 Months,79.45,83.47419354838709,0.13514596425104444,Low,10.73734685974548
5339-PXDVH,Male,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,0,0-6 Months,90.65,91.9875,0.545963742808588,Medium,49.491613285598504
2205-LPVGL,Male,Yes,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,0,49-72 Months,89.85,88.375,0.07933555344295692,Low,7.128299476849679
8782-NUUOL,Male,No,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,0,49-72 Months,79.0,80.01833333333335,0.02463721153320114,Low,1.94633971112289
3685-YLCMQ,Male,No,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,1,49-72 Months,104.65,107.2344827586207,0.24028669992065596,Low,25.146003146696646
7601-WFVZV,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,0-6 Months,19.55,19.55,0.1829118714266543,Low,3.5759270863910917
4609-KNNWG,Female,No,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,0,25-48 Months,19.9,20.374074074074077,0.01651271252081561,Low,0.32860297916423065
4868-AADLV,Male,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,0,49-72 Months,116.25,119.125,0.17529425585487365,Low,20.377957243129064
9529-OFXHY,Male,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,0,13-24 Months,87.75,82.81333333333333,0.4581892915607167,Medium,40.20611033445289
8634-MPHTR,Male,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,1,25-48 Months,100.05,103.63936170212766,0.5378870745998006,Medium,53.815601813710046
2669-QVCRG,Female,No,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,0,25-48 Months,81.3,77.82073170731708,0.25637239995242406,Low,20.843076116132075
2478-EEWWM,Male,No,Yes,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,0,49-72 Months,44.3,45.19915254237288,0.12594513250892753,Low,5.579369370145489
9174-IHETN,Female,No,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,0,49-72 Months,70.35,70.672,0.057977034071366604,Low,4.078684346920641
2233-TXSIU,Male,No,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,0,13-24 Months,44.45,46.59705882352941,0.08628668986907943,Low,3.835443364680581
9644-UMGQA,Male,No,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,0,0-6 Months,49.15,49.275,0.43035977189573643,Medium,21.152182788675447
3256-EZDBI,Male,Yes,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,0,49-72 Months,29.45,28.61470588235294,0.08293387384447894,Low,2.4424025847199045
8761-NSOBC,Male,No,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,1,25-48 Months,100.55,99.95795454545454,0.3411028285116453,Medium,34.29788940684593
0419-YAAPX,Male,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,0,49-72 Months,85.3,87.71326530612245,0.3403202179114907,Medium,29.029314587850156
8413-VONUO,Male,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,1,0-6 Months,95.65,83.65,0.6786164172737882,High,64.90966031223785
0872-CASZJ,Male,No,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,0,49-72 Months,69.1,69.43898305084745,0.030914572367797113,Low,2.13619695061478
4726-DLWQN,Male,Yes,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,0,49-72 Months,70.35,69.092,0.11426020430354578,Low,8.038205372754444
8164-OCKUJ,Female,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286.0,0,49-72 Months,20.6,21.79661016949153,0.0038020637513808825,Low,0.07832251327844618
3094-JOJAI,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,0,13-24 Months,74.15,77.05555555555556,0.43837759645457736,Medium,32.505698777106915
9494-MRNYX,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,0,7-12 Months,75.05,78.63,0.6016618605362187,High,45.15472263324321
2599-CZABP,Male,No,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,0,13-24 Months,44.6,45.80357142857143,0.21931555735260314,Low,9.7814738579261
7945-PRBVF,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,0,25-48 Months,21.45,20.15571428571429,0.011135357902067619,Low,0.23885342699935042
4544-RXFMG,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,0,7-12 Months,43.45,43.1875,0.2647416806209025,Low,11.503026022978213
0859-YGKFW,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,345.9,0,13-24 Months,20.05,19.216666666666665,0.04555524793824219,Low,0.913382721161756
1150-FTQGN,Female,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,5811.8,0,49-72 Months,94.15,96.86333333333332,0.086659364330035,Low,8.158979151672796
9223-UCPVT,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,1,0-6 Months,94.4,94.4,0.6844257576187074,High,64.60979151920598
7196-LIWRH,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,124.45,0,0-6 Months,19.55,20.741666666666667,0.04319220853393617,Low,0.8444076768384521
5448-VWNAM,Female,No,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,0,13-24 Months,75.9,72.39999999999999,0.20396369967955139,Low,15.480844805677952
1177-XZBJL,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,0,49-72 Months,64.15,65.87830188679246,0.022474815350212413,Low,1.4417594047161264
3518-FSTWG,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,7920.7,0,49-72 Months,109.55,110.00972222222222,0.0724098166717893,Low,7.932495416394518
9330-VOFSZ,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,0,49-72 Months,110.8,110.67833333333331,0.09589571382353984,Low,10.625245091648214
4351-QLCSU,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,1,0-6 Months,55.0,55.0,0.48825722561326845,Medium,26.854147408729766
0939-EREMR,Female,No,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,0,13-24 Months,53.45,55.23846153846154,0.22110344823245398,Low,11.817979308024666
9389-ACWBI,Female,No,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,0,0-6 Months,69.95,64.08,0.5103550099062807,Medium,35.69933294294434
5419-JPRRN,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,1,0-6 Months,101.45,101.45,0.7739264555308514,High,78.51483891360488
3644-QXEHN,Male,No,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,0,13-24 Months,97.0,102.65,0.6234633796164049,High,60.47594782279127
2911-IJORQ,Male,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,0,25-48 Months,90.6,90.77432432432433,0.08123629469405659,Low,7.360008299281526
5921-NGYRH,Male,No,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,0,49-72 Months,73.55,74.4375,0.1430659245580576,Low,10.522498751245136
2100-BDNSN,Female,No,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,1,0-6 Months,67.95,70.06,0.2879498848758449,Low,19.56619467731366
5998-DZLYR,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703.0,0,49-72 Months,94.35,93.49180327868852,0.07007166074707452,Low,6.611261191486481
0488-GSLFR,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,1,0-6 Months,69.5,69.5,0.747356158958552,High,51.94125304761936
9318-NKNFC,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,1,0-6 Months,18.85,18.85,0.25431295969158574,Low,4.793799290186391
3985-HOYPM,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,0,25-48 Months,19.4,20.213461538461537,0.032592977515040304,Low,0.6323037637917819
9728-FTTVZ,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,0-6 Months,69.2,69.2,0.7470971280586933,High,51.69912126166158
9548-LERKT,Male,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,0,13-24 Months,19.75,20.13125,0.018930507031802594,Low,0.37387751387810125
6576-FBXOJ,Male,No,Yes,No,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8,0,13-24 Months,54.6,54.98823529411764,0.1526927206926627,Low,8.337022549819384
4310-KEDTB,Female,No,No,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,0,25-48 Months,29.8,30.25,0.23263441290407827,Low,6.932505504541533
7254-IQWOZ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,1,0-6 Months,69.65,69.65,0.7474856085321334,High,52.0623726342631
2474-BRUCM,Male,Yes,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,1,25-48 Months,101.85,102.1575,0.3517620668786122,Medium,35.826966511586654
4062-HBMOS,Male,No,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,0,49-72 Months,103.05,103.16923076923078,0.5102567852004913,Medium,52.58196171491063
0742-NXBGR,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,1,0-6 Months,82.3,82.3,0.7582437073108675,High,62.403457111684396
2676-ISHSF,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,0,0-6 Months,20.3,20.3,0.1834248399709414,Low,3.7235242514101103
